file,num_man_paragraphs,num_woman_paragraphs,num_equal_paragraphs,num_genderless_paragraphs,num_tokens,num_paragraphs
news_mohammed-usman-finding-comfort-in-chaos-ufc-baku.txt,10,0,0,2,860,12
news_molly-mccann-embraces-adversity-as-part-of-her-story-ufc-london.txt,2,24,1,3,1791,30
news_montel-jackson-is-not-here-to-waste-time-ufc-des-moines.txt,9,0,0,1,661,10
news_monthly-report-april-2025.txt,21,1,0,10,1877,32
news_monthly-report-august-2025.txt,18,0,1,9,1450,28
news_monthly-report-february-2025-ufc-312-seattle-saudi.txt,19,0,0,7,1419,26
news_monthly-report-january-2025.txt,12,10,0,7,1540,29
news_monthly-report-june-2025.txt,22,0,0,5,1460,27
news_monthly-report-march-2025.txt,14,10,0,8,1859,32
news_monthly-report-may-2025.txt,20,9,2,10,2559,41
news_monthly-report-october-2025-ufc-jourdain-oliveira-salkilld-dober.txt,20,0,1,4,1592,25
news_more-mature-mike-malott-eager-impress-montreal-ufc-315.txt,25,0,0,7,2057,32
news_morgan-charriere-always-brings-excitement-ufc-vegas-112.txt,18,0,0,4,1494,22
news_morgan-charriere-patience-is-key-for-the-last-pirate-ufc-london.txt,10,0,0,2,1451,12
news_most-shocking-knockouts-in-ufc-history-conor-mcgregor-jorge-masvidal-rose-namajunas-leon-edwards-israel-adesanya.txt,7,1,0,4,913,12
news_nasrat-haqparast-hitting-my-prime-ufc-fight-night-kape-vs-almabayev.txt,10,0,0,2,724,12
news_nassourdine-imavov-hoping-capitalize-big-2024-ufc-saudi-arabia.txt,12,0,0,0,944,12
news_nassourdine-imavov-its-about-myself-middleweight-ufc.txt,13,0,0,1,880,14
news_nassourdine-imavov-sees-all-his-risks-paying-ufc-saudi-arabia.txt,15,0,0,0,966,15
news_natalia-silva-small-town-girl-looking-conquer-world-ufc-315-flyweight.txt,1,18,0,3,876,22
news_nate-landwehr-train-comes-home-ufc-nashville.txt,11,0,0,1,803,12
news_nathan-fletcher-one-step-time-ufc-vegas-108.txt,22,0,0,11,1555,33
news_navajo-stirling-radiates-confidence-ufc-315-light-heavyweight.txt,11,0,0,2,892,13
news_nazim-sadykhov-black-wolf-returns-ufc-baku.txt,19,0,0,7,1805,26
news_nazim-sadykhov-enjoy-the-show-baku.txt,9,0,0,2,1085,11
news_nazim-sadykhov-the-hard-work-starts-now-ufc-323.txt,22,0,0,9,1844,31
news_neil-magny-still-doing-neil-magny-things-ufc-vegas-112.txt,18,0,0,1,1172,19
news_new-chapter-begins-vitor-petrino-ufc-nashville.txt,18,0,0,8,1335,26
news_newcomers-2025-half-year-awards.txt,6,0,0,1,626,7
news_newcomers-2025-ufccom-awards.txt,13,1,0,6,1265,20
news_nick-klein-getting-everything-he-hopes-ufc-seattle-cejudo-vs-song.txt,18,1,0,0,1737,19
news_nick-klein-i-belong-here.txt,10,0,0,2,1370,12
news_nicolas-dalby-danish-dynamite-still-explosive-at-40-ufc-kansas-city.txt,13,0,0,5,760,18
news_nicolas-dalby-experience-is-key-ufc-qatar.txt,17,0,0,6,1245,23
news_nikolas-motta-ready-wherever-whenever-ufc-baku.txt,11,0,0,4,782,15
news_norma-dumont-done-waiting-around-ufc-fight-night-garcia-vs-onama.txt,2,17,0,4,1272,23
news_oban-elliott-staying-moment-ufc-baku.txt,13,0,0,2,1095,15
news_ode-osbourne-a-new-chapter-is-just-beginning-ufc-vegas-105.txt,12,0,0,2,900,14
news_one-step-time-damon-blackshear-ufc-vegas-104.txt,9,0,0,4,715,13
news_oumar-sy-focused-on-moving-forward-ufc-paris.txt,18,0,0,4,1183,22
news_our-favorite-dustin-poirier-moments-ufc-318.txt,26,1,0,1,2202,28
news_paddy-pimblett-living-up-to-the-hype-ufc-314.txt,8,0,0,1,834,9
news_paddy-pimblett-ready-to-join-the-lightweight-elite-ufc-314.txt,35,0,0,6,1818,41
news_pat-sabatini-in-the-moment-ufc-vegas-105.txt,20,0,0,3,1342,23
news_patchy-mix-20-here-take-over-ufc-316-dvalishvili-vs-omalley-2.txt,24,0,0,9,1470,33
news_patchy-mix-eager-to-prove-his-bantamweight-supremacy-ufc-316.txt,16,0,1,4,1224,21
news_patricio-pitbull-freire-claims-new-featherweight-king-has-arrived-ufc-314.txt,12,0,0,1,651,13
news_patricio-pitbull-motivated-for-more-ufc-314.txt,10,0,0,5,986,15
news_patricio-pitbull-ready-to-find-a-rhythm-ufc-paris.txt,19,0,0,0,1225,19
news_paul-craig-back-with-a-vengeance-ufc-fight-night-burns-vs-morales.txt,15,0,0,2,1129,17
news_paul-craig-bounce-back-jump-queue-ufc-paris.txt,24,0,0,6,1610,30
news_payton-talbott-keeps-taking-chances-bantamweight-ufc-323.txt,17,0,0,3,1222,20
news_payton-talbott-nobodys-expectations-are-higher-than-mine-ufc-311.txt,14,0,0,1,861,15
news_petr-yan-aiming-to-secure-championship-opportunity-ufc-abu-dhabi.txt,20,0,0,3,1290,23
news_petr-yans-chance-to-rewrite-the-story-ufc-323.txt,12,0,0,0,713,12
news_phil-rowe-tired-of-fighting-himself-ufc-vegas-110.txt,22,0,0,3,1747,25
news_polyana-viana-the-best-is-yet-to-come-ufc-kansas-city.txt,0,7,0,2,581,9
news_prelim-live-results-fight-recaps-highlights-winner-backstage-interviews-noche-ufc-lopes-vs-silva.txt,17,6,0,3,1435,26
news_prelim-live-results-fight-recaps-highlights-winner-interviews-ufc-fight-night-imavov-vs-borralho-paris.txt,7,2,1,5,884,15
news_prelim-live-results-highlights-winner-interviews-recaps-ufc-fight-night-walker-vs-zhang-shanghai.txt,16,0,0,4,1005,20
news_prelim-results-highlights-winner-interviews-ufc-311-makhachev-vs-moicano-los-angeles.txt,13,2,0,4,1149,19
news_prelim-results-highlights-winner-interviews-ufc-312-du-plessis-vs-strickland-2-sydney.txt,12,2,0,5,1112,19
news_prelim-results-highlights-winner-interviews-ufc-313-pereira-vs-ankalaev-t-mobile-arena-las-vegas.txt,10,0,0,3,858,13
news_prelim-results-highlights-winner-interviews-ufc-314-volkanovski-vs-lopes-kaseya-center-miami.txt,12,5,0,3,1243,20
news_prelim-results-highlights-winner-interviews-ufc-315-muhammad-vs-della-maddalena-montreal.txt,10,1,3,3,918,17
news_prelim-results-highlights-winner-interviews-ufc-316-dvalishvili-vs-omalley-2-newark.txt,15,2,0,3,1235,20
news_prelim-results-highlights-winner-interviews-ufc-317-topuria-vs-oliveira.txt,8,3,0,3,869,14
news_prelim-results-highlights-winner-interviews-ufc-318-holloway-vs-poirier-3-new-orleans.txt,14,2,0,3,1182,19
news_prelim-results-highlights-winner-interviews-ufc-fight-night-adesanya-vs-imavov-saudi-arabia.txt,9,2,0,3,957,14
news_prelim-results-highlights-winner-interviews-ufc-fight-night-blanchfield-vs-barber-apex-ufc-tonight.txt,8,1,0,3,785,12
news_prelim-results-highlights-winner-interviews-ufc-fight-night-burns-vs-morales-apex-las-vegas.txt,8,7,0,2,1116,17
news_prelim-results-highlights-winner-interviews-ufc-fight-night-cannonier-vs-rodrigues-las-vegas.txt,5,3,0,2,318,10
news_prelim-results-highlights-winner-interviews-ufc-fight-night-cejudo-vs-song-seattle.txt,10,0,0,5,789,15
news_prelim-results-highlights-winner-interviews-ufc-fight-night-dern-vs-ribas-2.txt,11,4,0,3,1139,18
news_prelim-results-highlights-winner-interviews-ufc-fight-night-edwards-vs-brady-o2-arena-london.txt,14,2,0,2,1168,18
news_prelim-results-highlights-winner-interviews-ufc-fight-night-emmett-vs-murphy-apex-las-vegas.txt,5,4,1,1,513,11
news_prelim-results-highlights-winner-interviews-ufc-fight-night-hill-vs-rountree-jr-baku.txt,11,6,1,4,955,22
news_prelim-results-highlights-winner-interviews-ufc-fight-night-kape-vs-almabayev-apex-las-vegas.txt,8,3,0,2,810,13
news_prelim-results-highlights-winner-interviews-ufc-fight-night-lewis-vs-teixeira-nashville.txt,10,4,0,3,1008,17
news_prelim-results-highlights-winner-interviews-ufc-fight-night-machado-garry-vs-prates-t-mobile-center-kansas-city.txt,12,4,0,4,1237,20
news_prelim-results-highlights-winner-interviews-ufc-fight-night-moreno-vs-erceg-mexico-city.txt,10,2,1,2,1011,15
news_prelim-results-highlights-winner-interviews-ufc-fight-night-sandhagen-vs-figueiredo-wells-fargo-arena-des-moines.txt,5,8,0,2,991,15
news_prelim-results-highlights-winner-interviews-ufc-fight-night-taira-vs-park-apex-las-vegas.txt,12,2,0,2,1069,16
news_prelim-results-highlights-winner-interviews-ufc-fight-night-usman-vs-buckley-ufc-tonight-atlanta.txt,11,2,0,3,917,16
news_prelim-results-highlights-winner-interviews-ufc-fight-night-vettori-vs-dolidze-2-apex-las-vegas.txt,7,3,0,1,441,11
news_prelim-results-highlights-winner-interviews-ufc-fight-night-whittaker-vs-de-ridder-abu-dhabi.txt,7,0,0,1,293,8
news_prelim-results-ufc-323-dvalishvili-vs-yan-2-event-tonight-recaps-highlights-interviews.txt,17,3,0,2,1329,22
news_prelim-results-ufc-fight-night-royval-vs-kape-event-tonight-recaps-highlights-interviews.txt,3,2,0,2,416,7
news_prelim-results-vechain-ufc-322-della-maddalena-vs-makhachev-event-tonight-recaps-highlights-interviews.txt,4,0,0,1,318,5
news_prospect-to-watch-jean-silva-ufc-fight-night-cejudo-vs-song.txt,10,0,0,0,595,10
news_prospect-to-watch-jhonata-diniz-ufc-317.txt,12,0,0,0,718,12
news_prospect-to-watch-myktybek-orolbai-ufc-qatar.txt,9,0,0,1,654,10
news_prospect-to-watch-sam-patterson-ufc-paris.txt,9,0,0,0,648,9
news_prospect-watch-vinicius-oliveira-ufc-318.txt,9,0,0,1,662,10
news_prospect-watch-vinicius-oliveira-ufc-saudi-arabia.txt,9,0,0,1,541,10
news_prospects-to-watch-esteban-ribovics-hyder-amil.txt,9,0,0,2,563,11
news_public-fan-events-schedule-ufc-311-makhachev-vs-tsarukyan-2-los-angeles.txt,0,0,0,14,309,14
news_quillan-salkilld-hungry-build-memorable-debut.txt,12,0,0,2,900,14
news_rafa-garcia-aims-for-statement-finish-in-mexico-city-ufc-fight-night-moreno-vs-erceg.txt,10,0,0,2,619,12
news_rafael-fiziev-chasing-redemption-on-home-soil-ufc-baku.txt,11,0,0,2,814,13
news_rafael-fiziev-no-camp-no-problem-ufc-313-pereira-vs-ankalaev.txt,13,0,0,1,911,14
news_ramiz-brahimaj-ready-to-dominate-ufc-vegas-107.txt,13,0,0,4,844,17
news_randy-brown-bringing-the-show-ufc-kansas-city.txt,12,0,0,0,886,12
news_randy-brown-rudeboy-eyeing-place-rankings.txt,24,0,0,5,1669,29
news_randy-brown-something-bigger-ufc-fight-night-vegas-111.txt,20,0,0,3,1553,23
news_raoni-barcelos-eyeing-another-big-win-ufc-atlanta.txt,19,0,0,3,1280,22
news_raul-rosas-jr-has-plans-for-2025-ufc-mexico.txt,21,0,0,4,1475,25
news_rebuilding-sergei-pavlovich-ready-show-his-level-ufc-shanghai.txt,17,0,0,2,1119,19
news_rei-tsuruya-big-opportunity-flyweight-standout-ufc-313.txt,20,0,0,1,1211,21
news_reinier-de-ridder-dutch-knight-continues-rise-des-moines.txt,30,0,0,4,1365,34
news_reinier-de-ridder-is-coming-for-the-finish-ufc-abu-dhabi.txt,15,0,0,2,936,17
news_reinier-de-ridder-on-the-hunt-ufc-311.txt,11,0,0,0,663,11
news_reinier-de-ridders-road-to-his-first-ufc-main-event-abu-dhabi.txt,11,0,0,2,700,13
news_rematch-timeline-alexandre-pantoja-vs-kai-kara-france-ufc-317.txt,18,0,0,2,1639,20
news_rematch-timeline-dricus-du-plessis-vs-sean-strickland-2-ufc-312.txt,8,0,0,1,463,9
news_renato-moicano-i-cant-afford-to-lose-ufc-311.txt,10,0,0,0,721,10
news_renato-moicano-wants-money-and-respect.txt,19,0,0,3,1183,22
news_representing-mexico-noche-ufc-lopes-vs-silva-san-antonio.txt,5,1,0,21,863,27
news_ricky-simon-the-rebound-year-ufc-fight-night-bonfim-vs-brown.txt,15,0,0,4,1072,19
news_ricky-simons-homecoming-ufc-seattle.txt,13,0,0,3,861,16
news_rinya-nakamura-it-is-my-destiny-ufc-311.txt,30,0,0,8,1334,38
news_rizvan-kuniev-only-one-goal-ufc-baku.txt,21,1,0,3,1551,25
news_road-to-ufc-best-finishes.txt,4,1,0,4,544,9
news_rob-font-is-ready-for-anything-and-everything-ufc-seattle.txt,16,0,0,0,1293,16
news_rob-font-remains-ready-for-the-unexpected-noche-ufc.txt,12,0,0,1,1059,13
news_robert-valentin-back-from-a-dark-place.txt,22,0,0,5,1699,27
news_robert-whittaker-im-fighting-fairytale-ending-ufc-abu-dhabi.txt,12,0,0,1,780,13
news_roberto-romero-always-learning-ufc-kansas-city.txt,11,0,0,3,1003,14
news_rodolfo-bellato-aiming-perfect-peformance-ufc-vegas-106.txt,14,0,0,1,794,15
news_roman-dolidze-less-talk-more-action-ufc-vegas-104.txt,17,0,0,9,947,26
news_roman-kopylov-continues-to-settle-in-ufc-318.txt,23,0,0,4,1313,27
news_rongzhu-continued-evolution-ufc-fight-night-shanghai.txt,15,0,0,3,869,18
news_rose-namajunas-is-still-improving-every-day-ufc-atlanta.txt,0,15,0,0,1129,15
news_ryan-loder-is-always-evolving-ufc-qatar.txt,13,0,0,1,745,14
news_ryan-loder-return-to-wells-fargo-arena-ufc-des-moines.txt,10,0,0,2,843,12
news_ryan-spann-accepting-his-callingufc-vegas-104.txt,23,0,0,8,1911,31
news_sam-hughes-im-going-be-unstoppable-ufc-vegas-104.txt,0,13,0,1,598,14
news_sam-patterson-found-his-groove-ufc-vegas-103.txt,13,0,0,1,874,14
news_santiago-luna-noche-ufc-put-in-work.txt,9,0,0,0,725,9
news_santiago-ponzinibbio-pushing-through-adversity-welterweight.txt,17,0,0,2,1208,19
news_scorecard-noche-ufc-san-antonio.txt,5,1,0,0,630,6
news_scorecard-ufc-fight-night-bonfim-vs-brown.txt,21,0,0,2,1012,23
news_scorecard-ufc-fight-night-garcia-vs-onama.txt,16,4,0,3,1046,23
news_scorecard-ufc-fight-night-vegas-112.txt,19,0,0,3,1075,22
news_scorecard-ufc-qatar.txt,28,0,0,3,1402,31
news_sean-brady-grindin-vechain-ufc-322.txt,20,1,0,4,1283,25
news_sean-brady-is-ready-for-the-moment-ufc-london.txt,10,0,0,2,1249,12
news_sean-brady-journey-to-ufc-fight-night-london-2025.txt,6,0,0,1,525,7
news_sean-omalley-full-circle-newark-ufc-316-newark.txt,25,0,0,9,1779,34
news_sean-omalley-re-booting-suga-show-ufc-324-bantamweight.txt,23,0,0,2,1496,25
news_sean-strickland-the-same-but-different-ufc-312.txt,22,0,0,10,1781,32
news_sean-woodson-proving-himself-every-step-forward-ufc-314.txt,14,0,0,0,1480,14
news_sergei-pavlovich-keep-moving-forward-ufc-saudi-arabia.txt,15,0,0,7,1270,22
news_serghei-spivac-poised-to-teach-a-familiar-lesson-ufc-316.txt,29,0,0,0,1705,29
news_serhiy-sidey-ready-begin-year-two-ufc-des-moines.txt,35,0,0,7,2789,42
news_seriously-do-not-blink-when-tom-aspinall-and-ciryl-gane-fight-at-ufc-321.txt,9,0,0,3,919,12
news_shara-magomedov-right-where-he-needs-be-ufc-saudi-arabia.txt,18,0,0,1,1154,19
news_shauna-bannon-not-phased-by-pressure-ufc-london.txt,0,10,0,2,1170,12
news_significant-stats-ufc-311-makhachev-vs-tsarukyan-2.txt,12,0,0,8,1588,20
news_significant-stats-ufc-312-du-plessis-vs-strickland-2.txt,3,3,0,4,769,10
news_significant-stats-ufc-313-pereira-vs-ankalaev.txt,9,0,0,6,1247,15
news_significant-stats-ufc-314-volkanovski-vs-lopes.txt,9,3,0,8,1551,20
news_significant-stats-ufc-315-muhammad-vs-della-maddalena.txt,3,6,0,6,1161,15
news_significant-stats-ufc-316-dvalishvili-vs-omalley-2.txt,9,4,0,11,1279,24
news_significant-stats-ufc-317-topuria-vs-oliveira.txt,11,0,0,6,1559,17
news_significant-stats-ufc-318-holloway-vs-poirier-3.txt,12,0,0,8,1367,20
news_significant-stats-ufc-319-du-plessis-vs-chimaev.txt,10,0,0,5,1197,15
news_sodiq-yusuff-always-grateful-no-matter-what-ufc-fight-night-burns-vs-morales.txt,17,0,0,8,1385,25
news_song-yadong-peaking-right-time.txt,18,0,0,1,1115,19
news_song-yadong-primed-to-take-the-next-step-ufc-seattle-main-event.txt,17,0,0,4,1014,21
news_stephen-wonderboy-thompson-setting-standard-ufc-nashville.txt,23,0,0,7,1414,30
news_steve-erceg-i-belong-on-this-level-ufc-mexico.txt,17,0,0,2,1204,19
news_steve-garcia-only-looking-forward-ufc-nashville.txt,9,0,0,2,920,11
news_steve-garcia-real-recognizes-real-ufc-fight-night-vegas-110.txt,18,0,0,8,1943,26
news_submissions-2025-ufccom-awards.txt,13,3,2,6,1579,24
news_suyoung-yous-road-ufc-greatness-vegas-104.txt,12,0,0,3,816,15
news_tabatha-ricci-baby-shark-week-ufc-abu-dhabi.txt,0,9,0,5,819,14
news_tallison-teixeira-promise-reality-ufc-nashville.txt,22,0,0,2,1476,24
news_tatiana-suarez-is-ready-to-show-her-best-self-noche-ufc.txt,0,21,0,7,1333,28
news_tatiana-suarez-its-long-way-top-ufc-312.txt,0,24,0,0,1056,24
news_tatiana-suarezs-moment-finally-arrives-ufc-312.txt,0,12,2,4,1257,18
news_tatsuro-taira-closer-to-dream-ufc-323.txt,19,0,0,8,893,27
news_tatsuro-taira-experience-is-everything.txt,17,0,0,0,755,17
news_tecia-pennington-crossroad-ufc-fight-night-bonfim-vs-brown.txt,0,19,0,4,1507,23
news_tecia-pennington-ready-make-climb-ufc-vegas-106.txt,0,21,0,4,1219,25
news_terrance-mckinney-its-time-build-ufc-317.txt,25,0,0,7,1981,32
news_terrance-mckinney-wants-to-put-it-all-together-saudi-arabia.txt,15,0,0,0,826,15
news_terrance-saeteruns-call-finally-came-flyweight-ufc-shanghai.txt,11,0,0,2,991,13
news_thaigo-moises-more-mature-and-hungrier-than-ever-ufc-vegas-106.txt,32,1,0,3,1678,36
news_the-10-best-fights-on-canadian-soil.txt,26,4,1,22,3220,53
news_the-10-closing-out-2025-with-a-bang.txt,26,11,0,7,2788,44
news_the-10-madness-inside-the-octagon-this-march-ufc.txt,34,4,0,7,2933,45
news_the-10-outlining-the-top-action-inside-the-octagon-in-april.txt,34,4,0,10,3014,48
news_the-10-standout-strawweight-title-fights.txt,1,45,0,12,3216,58
news_the-10-the-best-of-the-ufc-in-montreal.txt,37,0,0,9,2748,46
news_the-bigger-picture-ufc-312.txt,21,10,0,9,2203,40
news_the-fights-2025-ufccom-awards.txt,17,0,0,9,1680,26
news_the-loneer-kavanagh-saga-continues.txt,20,0,0,15,1940,35
news_the-new-and-improved-claudio-puelles-noche-ufc.txt,22,0,0,7,1522,29
news_the-scorecard-ufc-seattle.txt,5,0,0,0,758,5
news_the-submissions-2025-half-year-awards.txt,8,6,0,2,891,16
news_the-tao-of-allan-nascimento-ufc-vegas-110.txt,16,0,0,6,1332,22
news_themba-gorimbo-welcome-to-the-mamba-show-ufc-vegas-110.txt,15,0,0,3,942,18
news_tim-elliott-just-wants-to-compete-ufc-319.txt,10,0,0,2,1092,12
news_time-has-finally-come-ludovit-klein-UFC-Vegas-107.txt,22,0,0,5,1323,27
news_tko-takeover-events-schedule-pbr-ufc-fight-night-machado-garry-vs-prates-wwe-kansas-city-t-mobile-center-vechain.txt,0,0,0,11,216,11
news_top-finishes-from-fighters-competing-at-ufc-saudi-arabia-adesanya-vs-imavov-shara-magomedov-oliveira-aliskerov-ziam.txt,9,0,0,1,507,10
news_torrez-finney-is-proving-himself-right-ufc-vegas-105.txt,11,0,0,1,805,12
news_torrez-finneys-road-to-redemption.txt,10,0,0,4,700,14
news_tracy-cortez-my-time-is-now-vechain-ufc-322.txt,0,19,0,2,1282,21
news_tracy-cortez-wants-to-make-up-for-lost-time-ufc-317.txt,0,11,0,1,725,12
news_tresean-gore-a-must-win-for-me-ufc-vegas-108.txt,8,0,0,2,987,10
news_trey-waters-healed-and-hungry-ufc-paris-welterweight.txt,11,0,0,1,1083,12
news_tuf-winner-spotlight-mairon-santos-ufc-313-pereira-vs-ankalaev.txt,9,0,0,1,542,10
news_ufc-2025-incredible-year-still-has-more-to-offer.txt,12,0,0,12,1693,24
news_ufc-315-best-bets-draftkings-sportsbook.txt,6,4,0,4,669,14
news_ufc-321-aspinall-vs-gane-event-tonight-main-card-live-results-recaps-highlights-interviews-abu-dhabi.txt,8,2,0,2,841,12
news_ufc-321-aspinall-vs-gane-event-tonight-prelim-live-results-recaps-highlights-interviews-abu-dhabi.txt,13,2,0,3,1136,18
news_ufc-bjj-4-tackett-vs-dorsey-results-match-recaps-interviews.txt,56,17,1,3,3400,77
news_ufc-fight-night-bonfim-vs-brown-main-card-results-highlights-recaps-winners-interviews.txt,1,0,0,2,91,3
news_ufc-fight-night-bonfim-vs-brown-prelim-results-highlights-recaps-winners-interviews.txt,6,0,0,1,445,7
news_ufc-fight-night-garcia-vs-onama-main-card-results-highlights-recaps-winners-interviews.txt,12,0,0,2,877,14
news_ufc-fight-night-garcia-vs-onama-prelim-results-highlights-recaps-winners-interviews.txt,8,6,0,2,1059,16
news_ufc-qatar-main-card-results-ufc-fight-night-tsarukyan-vs-hooker-event-tonight-recaps-highlights-interviews.txt,1,0,0,3,169,4
news_ufc-qatar-prelim-results-ufc-fight-night-tsarukyan-vs-hooker-event-tonight-recaps-highlights-interviews.txt,7,0,0,3,593,10
news_ufc-returns-to-miami-with-featherweight-title-bout-between-alexander-volkanovski-and-diego-lopes-ufc-314.txt,4,0,0,3,454,7
news_ufc-tonight-fight-fight-preview-ufc-316-dvalishvili-vs-omalley-2.txt,30,7,0,10,2483,47
news_ufc-tonight-fight-fight-preview-ufc-323-dvalishvili-vs-yan-2.txt,38,2,0,6,2579,46
news_ufc-tonight-fight-fight-preview-vechain-ufc-322-della-maddalena-vs-makhachev.txt,31,10,0,9,2787,50
news_ufc-walkouts-we-love-adesanya-mcgregor-ortega-till-covington-tuivasa-barnett.txt,8,0,0,4,720,12
news_ufc-welterweight-division-enters-pivotal-2-week-stretch-della-maddalena-makhachev-brady-morales-prates-edwards-muhammad-machado-garry.txt,11,0,0,2,854,13
news_ultra-competitive-welterweight-title-picture-enters-spotlight.txt,9,0,0,2,1080,11
news_umar-nurmagomedov-is-ready-to-go-into-deep-waters-ufc-311.txt,27,0,0,1,1160,28
news_under-radar-fares-ziam-lightweight-ufc-paris.txt,8,0,0,0,521,8
news_under-the-radar-ailin-perez-bantamweight-ufc-311.txt,0,12,0,0,745,12
news_under-the-radar-fares-ziam-ufc-saudi-arabia.txt,10,0,0,0,603,10
news_under-the-radar-ludovit-klein-ufc-vegas-107.txt,8,0,0,0,716,8
news_uros-medic-back-track-ufc-fight-night-bonfim-vs-brown.txt,20,0,0,9,1383,29
news_valentina-shevchenko-a-journey-of-love-ufc-315.txt,0,30,0,8,1960,38
news_valentina-shevchenko-an-entirely-different-approach-vechain-ufc-322.txt,0,17,0,6,1371,23
news_valter-walker-Im-a-different-guy-now-fight-night-cannonier-vs-rodrigues.txt,12,2,0,0,1012,14
news_vanessa-demopoulos-all-about-impact-ufc-vegas-105.txt,0,9,0,1,881,10
news_vicente-luque-channels-vintage-form-ufc-316.txt,12,0,0,1,812,13
news_vinc-pichel-the-skys-the-limit-ufc-mexico.txt,10,0,0,3,1226,13
news_vince-morales-best-version-ufc-fight-night-vegas-102.txt,13,0,0,1,1040,14
news_vince-morales-ready-for-uphill-battle-ufc-mexico.txt,12,0,0,2,1086,14
news_volkan-oezdemir-no-time-like-present-ufc-qatar.txt,12,0,0,4,960,16
news_waldo-cortes-acosta-be-more-waldo-ufc-vegas-110.txt,17,0,0,2,833,19
news_waldo-cortes-acosta-no-slowing-down-ufc-324.txt,19,0,0,2,1046,21
news_wang-cong-is-here-to-perform-ufc-312.txt,0,11,0,1,664,12
news_week-1-results-scorecards-fight-recaps-interviews-contract-winners-dana-whites-contender-series-season-9.txt,19,0,0,4,1271,23
news_week-2-results-scorecards-dana-whites-contender-series-season-9.txt,23,0,0,4,1315,27
news_week-3-results-scorecards-dana-whites-contender-series-season-9.txt,15,0,0,6,1027,21
news_week-4-results-scorecards-fight-recaps-interviews-contract-winners-dana-whites-contender-series-season-9.txt,14,0,0,5,1005,19
news_week-5-results-scorecards-fight-recaps-contract-winners-interviews-dana-whites-contender-series-season-9.txt,13,2,1,4,1048,20
news_welterweight-division-2026-preview.txt,11,0,0,2,1006,13
news_westin-wilson-enjoying-chaos-ufc-shanghai.txt,16,1,0,1,1025,18
news_when-a-game-plan-works-to-perfection-masvidal-mcgregor-poirier-dvalishvili-lewis.txt,5,0,0,2,635,7
news_where-aaron-pico-belongs-ufc-319.txt,13,0,0,2,1118,15
news_where-we-stand-bantamweight-division.txt,19,0,0,5,1156,24
news_where-we-stand-flyweight-division.txt,17,0,0,6,964,23
news_where-we-stand-light-heavyweight-division-march-2025-ankalaev-pereira-ufc-313.txt,18,0,0,6,1161,24
news_where-we-stand-lightweight-division.txt,14,0,0,7,1022,21
news_where-we-stand-middleweight-division.txt,16,0,0,6,1125,22
news_where-we-stand-ufc-featherweight-division.txt,16,0,0,8,1112,24
news_where-we-stand-welterweight-division.txt,15,0,0,8,1114,23
news_where-we-stand-womens-bantamweight-division.txt,0,15,0,6,985,21
news_where-we-stand-womens-flyweight-division.txt,0,17,0,6,1002,23
news_who-patricio-pitbull-golden-journey-ufc-314.txt,21,0,0,1,954,22
news_william-gomis-breakout-campaign-ufc-vegas-103.txt,20,0,0,4,1274,24
news_womens-bantamweight-division-2026-preview.txt,0,8,0,1,493,9
news_womens-flyweight-division-2026-preview.txt,0,13,0,1,875,14
news_yadier-del-valle-no-fear-ufc-vegas-110.txt,15,0,0,8,1272,23
news_yair-rodriguez-is-ready-to-welcome-Patricio-Pitbull-to-the-ufc-ufc-314.txt,23,0,0,7,1347,30
news_youssef-zalal-2024-lookback.txt,10,0,0,0,556,10
news_youssef-zalal-hard-work-dividends-ufc-vegas-102.txt,17,0,0,2,1192,19
news_yuneisy-duben-ufc-the-best-is-yet-to-come-vegas-104.txt,0,19,0,2,1003,21
news_zachary-reese-all-gas-no-brakes-noche-ufc.txt,11,0,0,1,1050,12
news_zachary-reese-ready-bounce-back-ufc-vegas-107.txt,13,0,0,3,1047,16
news_zachary-reese-seeks-a-flawless-victory-ufc-311.txt,16,0,0,1,1174,17
news_zhang-mingyang-all-gas-no-brakes-ufc-kansas-city.txt,11,0,0,2,750,13
news_zhang-mingyang-embracing-spotlight-ufc-shanghai-light-heavyweight.txt,9,0,1,3,617,13
news_zhang-mingyang-journey-main-event-light-heavyweight.txt,8,0,0,0,728,8
news_zhang-weili-big-challenge-apple-vechain-ufc-322.txt,0,19,0,5,882,24
news_zhang-weili-builds-her-case-goat-status.txt,0,0,0,1,0,1
news_zhang-weili-built-different-ufc-312.txt,0,21,0,3,1341,24
